tconst,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,directors,title_is_same,normalized_title
tt0119707,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,1997,95.0,53365.0,0,"nm0095460,nm0440415,nm0923312,nm0864880,nm0295165,nm0007233",nm0502954,1,mortal kombat annihilation
tt0119792,Nil by Mouth,Nil by Mouth,1997,128.0,3558.0,1,nm0000198,nm0000198,1,nil by mouth
tt0119815,Four Days in September,Four Days in September,1997,110.0,4854.0,1,"nm0300004,nm0785477",nm0000853,1,four days in september
tt0119820,Ogifta par ...en film som skiljer sig,Ogifta par ...en film som skiljer sig,1997,90.0,1277.0,0,nm0198059,nm0198059,1,ogifta par en film som skiljer sig
tt0119887,The Pest,The Pest,1997,84.0,8383.0,0,"nm0441671,nm0000491",nm0589106,1,the pest
tt0119889,The Phantom of the Opera,The Phantom of the Opera,1998,99.0,5390.0,0,"nm0503693,nm0102722,nm0000783,nm1569669",nm0000783,1,the phantom of the opera
tt0119910,Polish Wedding,Polish Wedding,1998,105.0,3261.0,0,nm0175115,nm0175115,1,polish wedding
tt0119934,Without Limits,Without Limits,1998,117.0,6947.0,1,"nm0001801,nm0601465",nm0001801,1,without limits
tt0119981,Hikers,Les randonneurs,1997,95.0,1794.0,0,"nm0039903,nm0362854,nm0380826,nm0753284",nm0362854,0,hikers
tt0120001,Behind the Lines,Behind the Lines,1997,114.0,2378.0,1,"nm0054966,nm0778819",nm0533564,1,behind the lines
tt0120029,RocketMan,RocketMan,1997,95.0,9500.0,0,"nm0043233,nm0563301,nm0258627",nm0318795,1,rocketman
tt0120036,Rosewood,Rosewood,1997,140.0,3558.0,1,nm0201304,nm0005436,1,rosewood
tt0120087,Thé Sécớnd Júnglé Bớớk: Mớwgli & Bálớớ,The Second Jungle Book: Mowgli & Baloo,1997,88.0,1076.0,0,"nm0395645,nm0424560,nm0456017",nm0572114,0,the second jungle book mowgli baloo
tt0120088,Wicked,Wicked,1998,88.0,3014.0,0,nm0918973,nm0825790,1,wicked
tt0120090,Sécréts ớf thé Héárt,Secretos del corazón,1997,105.0,1828.0,1,nm0035404,nm0035404,0,secrets of the heart
tt0120112,She's So Lovely,She's So Lovely,1997,100.0,3558.0,0,nm0001023,nm0001024,1,shes so lovely
tt0120125,The Barber of Siberia,The Barber of Siberia,1998,180.0,3558.0,1,"nm0586482,nm0406534,nm0657853",nm0586482,1,the barber of siberia
tt0120133,A Simple Wish,A Simple Wish,1997,89.0,5422.0,0,nm0745087,nm0006916,1,a simple wish
tt0120142,The Sixth Man,The Sixth Man,2006,107.0,5763.0,0,"nm1226733,nm0137342",nm0589168,1,the sixth man
tt0120176,The Spanish Prisoner,The Spanish Prisoner,1997,110.0,24169.0,1,nm0000519,nm0000519,1,the spanish prisoner
tt0120177,Spáwn,Spáwn,1997,96.0,66753.0,0,"nm0568825,nm0568416,nm0228147",nm0228147,1,spawn
tt0120190,Sprung,Sprung,1997,105.0,1121.0,0,"nm0192090,nm0779011",nm0192090,1,sprung
tt0120207,Steel,Steel,1997,97.0,13628.0,0,"nm0800791,nm0091650,nm0425540",nm0425540,1,steel
tt0120213,Slappy and the Stinkers,Slappy and the Stinkers,1998,78.0,1215.0,0,"nm0938774,nm0779592",nm0446060,1,slappy and the stinkers
tt0120214,Danes Without a Clue,Stjerner uden hjerner,1997,79.0,2587.0,0,"nm0488849,nm0917180",nm0917180,0,danes without a clue
tt0120255,Thé Swéét Héréáftér,Thé Swéét Héréáftér,1997,112.0,34541.0,1,"nm0001930,nm0000382",nm0000382,1,the sweet hereafter
tt0120321,Smoke Signals,Smoke Signals,1998,89.0,11433.0,1,nm0018963,nm0264220,1,smoke signals
tt0120324,A Simple Plan,A Simple Plan,1998,121.0,67538.0,1,nm0809895,nm0000600,1,a simple plan
tt0120338,Titanic,Titanic,1997,194.0,1107772.0,1,nm0000116,nm0000116,1,titanic
tt0120382,Thé Trúmán Shớw,The Truman Show,1998,103.0,1002936.0,1,nm0629272,nm0001837,0,the truman show
tt0120456,Virását,Virasat,1997,165.0,2624.0,1,"nm0352032,nm0795664",nm0698184,0,virasat
tt0120472,Waco: The Rules of Engagement,Waco: The Rules of Engagement,1997,136.0,3509.0,1,"nm0311086,nm0317516,nm0574090,nm1074124",nm0311086,1,waco the rules of engagement
tt0120522,Winter Sleepers,Winter Sleepers,1997,122.0,4449.0,1,"nm0701589,nm0878756",nm0878756,1,winter sleepers
tt0120576,Dance with Me,Dance with Me,1998,126.0,6324.0,0,nm0559985,nm0354279,1,dance with me
tt0120577,54,54,1998,93.0,32722.0,0,nm0160602,nm0160602,1,54
tt0120611,Blade,Blade,1998,120.0,260175.0,1,nm0275286,nm0635759,1,blade
tt0120619,Break Up,Break Up,1998,100.0,1858.0,0,nm0271259,nm0546159,1,break up
tt0120655,Dogma,Dogma,1999,130.0,213466.0,1,nm0003620,nm0003620,1,dogma
tt0120670,Firestorm,Firestorm,1998,89.0,3939.0,0,nm0815425,nm0005871,1,firestorm
tt0120689,The Green Mile,The Green Mile,2006,189.0,1218745.0,1,"nm0000175,nm0001104",nm0001104,1,the green mile
tt0120696,Hard Rain,Hard Rain,1998,97.0,34763.0,0,nm0003662,nm0004121,1,hard rain
tt0120723,Kissing a Fool,Kissing a Fool,1998,93.0,5264.0,0,"nm0294580,nm0254120",nm0254120,1,kissing a fool
tt0120725,Krippendorf's Tribe,Krippendorf's Tribe,1998,94.0,5465.0,0,"nm0662785,nm0676361",nm0390844,1,krippendorfs tribe
tt0120731,The Legend of 1900,The Legend of 1900,1998,169.0,62087.0,1,"nm0054621,nm0868153",nm0868153,1,the legend of 1900
tt0120741,Mafia!,Mafia!,2006,87.0,15183.0,0,"nm0000720,nm0634864,nm0573118",nm0000720,1,mafia
tt0120753,The Million Dollar Hotel,The Million Dollar Hotel,2000,122.0,21369.0,0,"nm0458911,nm0095104",nm0000694,1,the million dollar hotel
tt0120764,My Favorite Martian,My Favorite Martian,1999,94.0,13376.0,0,"nm0338804,nm0832300,nm0646818",nm0677953,1,my favorite martian
tt0120765,My Giant,My Giant,2006,103.0,6820.0,0,"nm0000345,nm0783544",nm0499724,1,my giant
tt0120768,The Negotiator,The Negotiator,2006,140.0,137057.0,1,"nm0218621,nm0289100",nm0336620,1,the negotiator
tt0120784,Payback,Payback,1999,100.0,135845.0,1,"nm0922799,nm0001338,nm0371249",nm0001338,1,payback
tt0120789,Pléásántvillé,Pleasantville,1998,124.0,126079.0,1,nm0002657,nm0002657,0,pleasantville
tt0120802,The Red Violin,Le violon rouge,1998,130.0,32653.0,1,"nm0001528,nm0320660",nm0320660,0,the red violin
tt0120836,Lớst & Fớúnd,Lost & Found,1999,100.0,6465.0,0,"nm0177074,nm0576149,nm0005450",nm0689385,0,lost found
tt0120851,Sweepers,Sweepers,1998,96.0,1777.0,0,"nm0076791,nm0915394",nm0915394,1,sweepers
tt0120855,Tarzan,Tarzan,2006,88.0,215049.0,1,"nm0614742,nm0879318,nm0925276,nm0027459,nm0448208,nm0390511,nm0110293,nm0110294,nm0234837,nm0326814,nm0370696,nm2320658,nm0363125,nm0443855,nm0560329,nm0632893,nm0636236,nm0811279,nm0839720,nm2150515,nm0910559,nm1850798,nm0927845,nm0708319,nm0123194","nm0118333,nm0510674",1,tarzan
tt0120866,Titus,Titus,1999,162.0,20393.0,1,"nm0000636,nm0853380",nm0853380,1,titus
tt0120891,Wild Wild West,Wild Wild West,1999,106.0,157425.0,0,"nm0859029,nm0859049,nm0934093,nm0534681,nm0696949,nm0780620",nm0001756,1,wild wild west
tt0120903,X-Mén,X-Mén,2000,104.0,592408.0,1,"nm0220892,nm0001741,nm0371684",nm0001741,1,xmen
tt0120910,Fantasia 2000,Fantasia 2000,1999,75.0,37192.0,1,"nm0325196,nm0335469,nm0668998,nm0266338,nm0110293,nm0110294,nm0353893,nm0721675,nm0575293,nm0026153,nm0152312,nm0238085,nm0789873","nm0019282,nm0110293,nm0110294,nm0125186,nm0322368,nm0325196,nm0353893,nm0402563",1,fantasia 2000
tt0120917,The Emperor's New Groove,The Emperor's New Groove,2000,78.0,192434.0,1,"nm0930261,nm0227540,nm0721675,nm0027459,nm2320658,nm0636236,nm0021249,nm0414226,nm0291208,nm0448208,nm0910559",nm0227540,1,the emperors new groove
tt0122037,The Dead Pit,The Dead Pit,1989,95.0,3558.0,0,"nm0502577,nm0263518",nm0502577,1,the dead pit
tt0122082,The Crazy Stranger,The Crazy Stranger,1997,102.0,7792.0,1,"nm0309697,nm2853954,nm4883975",nm0309697,1,the crazy stranger
tt0122529,Henry Fool,Henry Fool,1997,137.0,7195.0,1,nm0001325,nm0001325,1,henry fool
tt0122689,The Rolling Stones Rock and Roll Circus,The Rolling Stones Rock and Roll Circus,1996,65.0,1998.0,1,,nm0512327,1,the rolling stones rock and roll circus
tt0122735,Lucky and Zorba,Lucky and Zorba,1998,75.0,1687.0,1,"nm0195039,nm0547852,nm0784720",nm0195039,1,lucky and zorba
tt0123034,Déád Mán's Cúrvé,Déád Mán's Cúrvé,1998,91.0,5794.0,0,nm0741942,nm0741942,1,dead mans curve
tt0123221,Júst thé Tickét,Júst thé Tickét,1998,115.0,1945.0,0,nm0921013,nm0921013,1,just the ticket
tt0123328,Made in Hong Kong,Heung Gong jai jo,1997,109.0,2329.0,1,nm0150897,nm0150897,0,made in hong kong
tt0123335,Zátớichi's Révéngé,Zátớichi's Révéngé,1965,84.0,1309.0,1,"nm0409467,nm0793753",nm0409270,1,zatoichis revenge
tt0123390,Thé Miscéllánéớús Brigádé ớn thé Wátch,Thé Miscéllánéớús Brigádé ớn thé Wátch,1971,95.0,3558.0,1,"nm0236664,nm0862629",nm0236664,1,the miscellaneous brigade on the watch
tt0123391,Brigada Diverse intrã în actiune,Brigada Diverse intrã în actiune,1970,100.0,1738.0,1,"nm0236664,nm0862629",nm0236664,1,brigada diverse intra in actiune
tt0123392,B.D. in the Mountains and on the Seaside,B.D. la munte si la mare,1971,100.0,1838.0,1,"nm0236664,nm0862629",nm0236664,0,bd in the mountains and on the seaside
tt0124207,The Thief,The Thief,1997,96.0,5214.0,1,nm0161056,nm0161056,1,the thief
tt0124770,Patlabor 2: The Movie,Kidô keisatsu patorebâ: The Movie 2,1993,113.0,4011.0,1,nm0411872,nm0651900,0,patlabor 2 the movie
tt0125301,Who Wants to Kill Jessie?,Kdo chce zabít Jessii?,1966,80.0,1026.0,1,"nm0534181,nm0903474",nm0903474,0,who wants to kill jessie
tt0125510,Splatter University,Splatter University,1984,78.0,1704.0,0,"nm0192398,nm0354286,nm0584386,nm0407696",nm0354286,1,splatter university
tt0125664,Man on the Moon,Man on the Moon,1999,118.0,128254.0,1,"nm0018735,nm0438989",nm0001232,1,man on the moon
tt0125678,Bongwater,Bongwater,1998,97.0,4413.0,0,"nm0394975,nm0531526,nm0918973",nm0780789,1,bongwater
tt0126029,Shrek,Shrek,2001,90.0,644399.0,1,"nm0825308,nm0254645,nm0744429,nm0830294,nm0776107,nm0970606,nm1844237,nm0970447","nm0011470,nm0421776",1,shrek
tt0126859,The Loss of Sexual Innocence,The Loss of Sexual Innocence,1999,106.0,3248.0,0,nm0001214,nm0001214,1,the loss of sexual innocence
tt0126861,Denial,Denial,2006,93.0,3558.0,0,nm0726472,nm0726472,1,denial
tt0126886,Election,Election,1999,103.0,3558.0,1,"nm0674909,nm0668247,nm0852591",nm0668247,1,election
tt0127276,The Shadow Men,The Shadow Men,1997,95.0,3558.0,0,"nm0822525,nm0588305",nm0003403,1,the shadow men
tt0127354,Wavelength,Wavelength,1967,45.0,2494.0,0,nm0811296,nm0811296,1,wavelength
tt0127626,Kiler,Kiler,1997,104.0,6630.0,1,nm0921264,nm0532702,1,kiler
tt0127759,L.E.T.H.A.L. Ladies: Return to Savage Beach,L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,98.0,1291.0,0,nm0796477,nm0796477,1,lethal ladies return to savage beach
tt0127834,Seven Years Bad Luck,Seven Years Bad Luck,2006,62.0,1213.0,1,nm0511729,nm0511729,1,seven years bad luck
tt0127919,Tálé ớf thé Múmmy,Tálé ớf thé Múmmy,1998,88.0,3239.0,0,"nm0931041,nm0611683,nm0261176",nm0611683,1,tale of the mummy
tt0128133,The Harmonists,Comedian Harmonists,1997,126.0,3420.0,1,"nm0127321,nm0250906,nm0725305",nm0005917,0,the harmonists
tt0128232,Ghost Keeper,Ghostkeeper,1981,89.0,1044.0,0,"nm0538601,nm0533881",nm0538601,0,ghost keeper
tt0128442,Rớúndérs,Rớúndérs,1998,121.0,147567.0,1,"nm0505522,nm0002718",nm0001093,1,rounders
tt0128445,Rúshmớré,Rúshmớré,2006,93.0,178673.0,1,"nm0027572,nm0005562",nm0027572,1,rushmore
tt0128985,Chálti Ká Náám Gáádi,Chálti Ká Náám Gáádi,1958,173.0,1589.0,1,"nm0600793,nm0659760",nm0097899,1,chalti ka naam gaadi
tt0129167,The Iron Giant,The Iron Giant,1999,86.0,182933.0,1,"nm0564827,nm0083348,nm0400954,nm0286715",nm0083348,1,the iron giant
tt0129387,There's Something About Mary,There's Something About Mary,1998,119.0,302761.0,1,"nm0214036,nm0833828,nm0268380,nm0125803","nm0268380,nm0125803",1,theres something about mary
tt0129908,Ernest in the Army,Ernest in the Army,1998,85.0,3558.0,0,"nm0683505,nm0202190,nm0156047",nm0156047,1,ernest in the army
tt0130121,Mickéy Blúé Éyés,Mickey Blue Eyes,1999,102.0,3558.0,0,"nm0770649,nm0002675",nm0538614,0,mickey blue eyes
tt0130192,Postmortem,Postmortem,1998,105.0,2021.0,0,"nm0482977,nm0568126",nm0089502,1,postmortem
tt0130444,Aimee & Jaguar,Aimée & Jaguar,1999,125.0,6447.0,1,"nm0299621,nm0613163,nm7288074",nm0299621,0,aimee jaguar
tt0130529,Cane Toads: An Unnatural History,Cane Toads: An Unnatural History,1988,47.0,1229.0,1,nm0507503,nm0507503,1,cane toads an unnatural history
tt0131207,Tri plyus dva,Tri plyus dva,1963,100.0,1869.0,1,nm0586483,nm0644494,1,tri plyus dva
tt0131436,I Got the Hook Up,I Got the Hook Up,1998,93.0,3558.0,0,"nm0005290,nm0235156,nm2168359",nm0552786,1,i got the hook up
tt0131479,Detective Conan: The Time Bombed Skyscraper,Meitantei Conan: Tokei-jikake no matenrou,1997,99.0,3558.0,1,"nm1108327,nm2557097",nm1829961,0,detective conan the time bombed skyscraper
tt0131502,No Code of Conduct,No Code of Conduct,1998,90.0,1531.0,0,"nm0584297,nm0000221,nm0822597,nm0345593,nm0557737",nm0584297,1,no code of conduct
tt0132245,Driven,Driven,2001,116.0,40605.0,0,"nm0804847,nm0845844,nm0000230",nm0001317,1,driven
tt0133093,The Matrix,The Matrix,1999,136.0,1787064.0,1,"nm0905152,nm0905154","nm0905152,nm0905154",1,the matrix
tt0133189,SLC Punk!,SLC Punk!,1998,97.0,28434.0,1,nm0580669,nm0580669,1,slc punk
tt0133363,Lớvérs ớf thé Árctic Circlé,Los amantes del Círculo Polar,1998,112.0,18746.0,1,nm0575523,nm0575523,0,lovers of the arctic circle
tt0133826,Guru,Guru,1997,136.0,3065.0,1,"nm0025805,nm0707391",nm0025805,1,guru
tt0134084,Scream 3,Scream 3,2000,116.0,131253.0,0,"nm0932078,nm0472567",nm0000127,1,scream 3
tt0134614,The Girls,The Girls,1962,98.0,3671.0,1,nm0066146,nm0161093,1,the girls
tt0134786,The Graduates,Liceenii,1986,95.0,2120.0,1,nm1713453,nm0179890,0,the graduates
tt0135024,Á Réál Yớúng Girl,Une vraie jeune fille,2006,93.0,3736.0,0,nm0106924,nm0106924,0,a real young girl
tt0135519,"Bárrél Piánớ, Pớvérty ánd Éárnéstnéss","Laterna, ftoheia kai filotimo",1955,91.0,1098.0,1,nm0757157,nm0757157,0,barrel piano poverty and earnestness
tt0135673,The Auntie from Chicago,I theia apo to Chicago,1957,72.0,1616.0,1,nm0757157,nm0757157,0,the auntie from chicago
tt0136535,Webmaster,Skyggen,1998,102.0,1133.0,0,nm0631000,nm0631000,0,webmaster
tt0137201,Rúdớlph thé Réd-Nớséd Réindéér: Thé Mớvié,Rudolph the Red-Nosed Reindeer: The Movie,1998,92.0,2710.0,0,"nm0562111,nm0548869,nm0038518",nm0468549,0,rudolph the rednosed reindeer the movie
tt0137523,Fight Club,Fight Club,1999,139.0,1969585.0,1,"nm0657333,nm0880243",nm0000399,1,fight club
tt0138074,Santa and the Ice Cream Bunny,Santa and the Ice Cream Bunny,1972,96.0,1431.0,0,nm0026153,nm0934868,1,santa and the ice cream bunny
tt0138097,Shakespeare in Love,Shakespeare in Love,1998,123.0,3558.0,1,"nm0635565,nm0001779",nm0006960,1,shakespeare in love
tt0138467,Girl,Girl,1998,99.0,2925.0,0,"nm0625183,nm0865894",nm0434864,1,girl
tt0138681,Thé Ớppớrtúnists,The Opportunists,2000,90.0,1186.0,0,nm0175020,nm0175020,0,the opportunists
tt0138874,Three Seasons,Three Seasons,1999,113.0,3188.0,1,"nm0119613,nm0004784",nm0004784,1,three seasons
tt0139076,Bone Daddy,Bone Daddy,1998,90.0,1318.0,0,nm0844214,nm0044524,1,bone daddy
tt0139239,Go,Go,1999,102.0,70324.0,1,nm0041864,nm0510731,1,go
tt0139615,Slam,Slam,1998,100.0,3558.0,1,"nm0505660,nm0833677,nm0812308,nm0540395,nm0931654",nm0505660,1,slam
tt0139809,Thé Thirtéénth Flớớr,The Thirteenth Floor,1999,100.0,70085.0,1,"nm0303297,nm0750857,nm0148334",nm0750857,0,the thirteenth floor
tt0139872,Avvai Shanmugi,Avvai Shanmugi,1996,161.0,2432.0,1,"nm1190372,nm0433893",nm0433893,1,avvai shanmugi
tt0140090,Guna,Guna,1991,167.0,2638.0,1,"nm0049400,nm1597822",nm0080248,1,guna
tt0140282,In God's Hands,In God's Hands,1998,96.0,1191.0,0,"nm0455394,nm0313530",nm0455394,1,in gods hands
tt0140448,Páthinárú Váyáthinilé,Páthinárú Váyáthinilé,1977,139.0,1083.0,1,"nm0707300,nm6733953",nm0707300,1,pathinaru vayathinile
tt0140534,Sathi Leelavathi,Sathi Leelavathi,2006,151.0,1359.0,1,"nm10410739,nm0352032,nm0536818,nm1190372",nm0536818,1,sathi leelavathi
tt0140796,Air Bud: Golden Receiver,Air Bud: Golden Receiver,1998,90.0,5643.0,0,"nm0225235,nm0848496,nm0578850",nm0552954,1,air bud golden receiver
tt0140825,Christmas in August,Palwolui Keuriseumaseu,1998,97.0,3558.0,1,"nm0403297,nm0644900,nm0793778",nm0403297,0,christmas in august
tt0141098,Forces of Nature,Forces of Nature,1999,105.0,33551.0,0,nm0492909,nm0400486,1,forces of nature
tt0141716,Party Monster,Party Monster,2006,57.0,1700.0,1,,"nm0047259,nm0053190",1,party monster
tt0141824,The Inheritors,Die Siebtelbauern,1998,95.0,1155.0,1,nm0752328,nm0752328,0,the inheritors
tt0141907,Town & Country,Town & Country,2001,104.0,4924.0,0,"nm0490861,nm0377750",nm0155093,1,town country
tt0141998,The Last Spring,The Last Spring,1994,90.0,1200.0,1,nm0218773,nm0218773,1,the last spring
tt0142236,Dragon Ball Z: Revival Fusion,Dragon Ball Z: Revival Fusion,1995,51.0,10585.0,1,"nm0868066,nm0468715,nm1038863",nm0945674,1,dragon ball z revival fusion
tt0142243,Dragon Ball Z: Wrath of the Dragon,Dragon Ball Z: Wrath of the Dragon,1995,52.0,8497.0,1,"nm0868066,nm0468715",nm0973260,1,dragon ball z wrath of the dragon
tt0143338,Killer Crocodile,Killer Crocodile,1989,90.0,1230.0,0,"nm0170354,nm0332417",nm0170354,1,killer crocodile
tt0143422,Áméricán Virgin,Áméricán Virgin,2006,88.0,3558.0,0,"nm0549478,nm0411455",nm0549478,1,american virgin
tt0143861,Scratch,Scratch,2001,92.0,2785.0,1,,nm0695629,1,scratch
tt0143907,Country of the Deaf,Strana glukhikh,1998,105.0,1393.0,1,"nm0466614,nm0514852,nm0865422",nm0865422,0,country of the deaf
tt0144020,Pickpocket,Xiao Wu,1997,108.0,2446.0,1,nm0422605,nm0422605,0,pickpocket
tt0144117,Thé Bớớndớck Sáints,The Boondock Saints,1999,108.0,234222.0,1,nm0240627,nm0240627,0,the boondock saints
tt0144120,Bride of Chucky,Bride of Chucky,1998,89.0,56463.0,0,nm0238841,nm0950553,1,bride of chucky
tt0144201,Girl on the Bridge,La fille sur le pont,1999,90.0,13637.0,1,nm0296829,nm0496312,0,girl on the bridge
tt0144555,Premutos - Der gefallene Engel,Premutos - Der gefallene Engel,1997,106.0,1558.0,0,nm0411809,nm0411809,1,premutos der gefallene engel
tt0144782,The Red Light Bandit,The Red Light Bandit,2006,92.0,1376.0,1,nm0786987,nm0786987,1,the red light bandit
tt0145033,Kingdom of Crooked Mirrors,Kingdom of Crooked Mirrors,1963,75.0,1287.0,1,"nm0035026,nm0345518",nm0745498,1,kingdom of crooked mirrors
tt0145503,Sunshine,Sunshine,1999,181.0,14812.0,1,"nm0843640,nm0395262",nm0843640,1,sunshine
tt0145505,Susan's Plan,Susan's Plan,1998,89.0,1787.0,0,nm0000484,nm0000484,1,susans plan
tt0145547,Two Hands,Two Hands,1999,103.0,12330.0,1,nm0429964,nm0429964,1,two hands
tt0145653,Ángélá's Áshés,Ángélá's Áshés,1999,145.0,21483.0,1,"nm0566660,nm0428630,nm0000570",nm0000570,1,angelas ashes
tt0146316,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,2001,100.0,205201.0,0,"nm0153384,nm0108273,nm0171718,nm0922346,nm0557266,nm0957003",nm0922346,1,lara croft tomb raider
tt0146336,Urban Legend,Urban Legend,1998,99.0,64388.0,0,nm0395531,nm0087595,1,urban legend
tt0147612,Háppinéss,Happiness,1998,134.0,68804.0,1,nm0001754,nm0001754,0,happiness
tt0147800,10 Things I Hate About You,10 Things I Hate About You,1999,97.0,319002.0,1,"nm0527581,nm0809006,nm0000636",nm0432627,1,10 things i hate about you
tt0149261,Deep Blue Sea,Deep Blue Sea,1999,105.0,130449.0,0,"nm0003300,nm0694526,nm0694638",nm0001317,1,deep blue sea
tt0149568,Áá Áb Láút Chálén,Áá Áb Láút Chálén,1999,177.0,1721.0,0,"nm0080432,nm0415514,nm1575438",nm0438501,1,aa ab laut chalen
tt0149601,Cholera Street,Agir Roman,1997,120.0,10839.0,1,"nm0022858,nm2824177",nm0022858,0,cholera street
tt0150176,Coming Soon,Coming Soon,1999,96.0,1705.0,0,"nm0123353,nm0732206",nm0123353,1,coming soon
tt0150230,The Cruise,The Cruise,1998,76.0,1778.0,1,,nm0587955,1,the cruise
tt0150915,Hilary and Jackie,Hilary and Jackie,1998,121.0,10154.0,1,"nm0699503,nm0699504,nm0101639",nm0875793,1,hilary and jackie
tt0151035,Ớncé Úpớn á Timé Théré Wás á Singing Bláckbird,Iko shashvi mgalobeli,1970,85.0,1077.0,1,"nm0259449,nm0409646,nm0435390,nm0526733,nm0577278,nm0638256",nm0409646,0,once upon a time there was a singing blackbird
tt0151572,The Miracle of P. Tinto,El milagro de P. Tinto,1998,106.0,3558.0,1,"nm0275248,nm0275250",nm0275250,0,the miracle of p tinto
tt0151691,My Námé Is Jớé,My Name Is Joe,1998,105.0,8228.0,1,nm0491956,nm0516360,0,my name is joe
tt0152015,Pola X,Pola X,1999,134.0,4796.0,0,"nm0136021,nm0267288,nm0578479,nm0781387",nm0136021,1,pola x
tt0154183,First Rank,First Rank,1990,150.0,3558.0,0,nm0007147,nm0007147,1,first rank
tt0154443,8 ½ Women,8 ½ Women,1999,118.0,3961.0,0,nm0000425,nm0000425,1,8 ½ women
tt0155388,The Winslow Boy,The Winslow Boy,1999,104.0,3558.0,1,"nm0711905,nm0000519",nm0000519,1,the winslow boy
tt0155722,Gloomy Sunday,Gloomy Sunday - Ein Lied von Liebe und Tod,1999,112.0,7689.0,1,"nm0858399,nm0778280,nm0055117",nm0778280,0,gloomy sunday
tt0155796,Dr. Akagi,Kanzô sensei,1998,129.0,1532.0,1,"nm0408076,nm0756979,nm0854976",nm0408076,0,dr akagi
tt0156096,Spring Forward,Spring Forward,1999,110.0,1460.0,1,nm0319680,nm0319680,1,spring forward
tt0156323,Screwed,Screwed,2000,81.0,9004.0,0,"nm0018735,nm0438989","nm0438989,nm0018735",1,screwed
tt0156639,The Big Tease,The Big Tease,1999,86.0,2604.0,0,"nm0315065,nm0272401",nm0020728,1,the big tease
tt0156701,"Khrustalyov, My Car!","Khrustalyov, mashinu!",1998,147.0,1789.0,1,"nm1135458,nm0314516,nm0439734,nm0499939",nm0314516,0,khrustalyov my car
